subject,relation,object
7月1日,暴雨洪涝发生于,开阳县
7月1日,暴雨洪涝发生于,盘县
7月1日,暴雨洪涝发生于,贵州省
7月1日,暴雨洪涝发生于,毕节市
7月1日,暴雨洪涝发生于,理化乡
7月1日,暴雨洪涝发生于,偏坡村
7月1日,暴雨洪涝发生于,金星组
7月1日,暴雨洪涝发生于,玉溪镇
7月1日,暴雨洪涝发生于,洋渡电站
7月1日,暴雨洪涝造成了损失,人
7月1日,暴雨洪涝造成了损失,农作物
7月1日,暴雨洪涝造成了损失,民房
7月1日,暴雨洪涝造成了损失,群众
6月30日,暴雨洪涝发生于,贵州
6月30日,暴雨洪涝发生于,15日
6月30日,暴雨洪涝发生于,黔西县
6月30日,暴雨洪涝发生于,七星关区
6月30日,暴雨洪涝发生于,山王庙哨所
6月30日,暴雨洪涝发生于,小畜
6月30日,暴雨洪涝发生于,开阳县
6月30日,暴雨洪涝发生于,盘县
6月30日,暴雨洪涝发生于,贵州省
6月30日,暴雨洪涝发生于,毕节市
6月30日,暴雨洪涝发生于,理化乡
6月30日,暴雨洪涝发生于,偏坡村
6月30日,暴雨洪涝发生于,金星组
6月30日,暴雨洪涝发生于,玉溪镇
6月30日,暴雨洪涝发生于,洋渡电站
6月30日,暴雨洪涝造成了损失,人
6月30日,暴雨洪涝造成了损失,农作物
6月30日,暴雨洪涝造成了损失,民房
6月30日,暴雨洪涝造成了损失,群众
辽宁省,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,人
抚顺,暴雨洪涝造成了损失,人
21日,暴雨洪涝发生于,辽宁省
21日,暴雨洪涝发生于,抚顺市
21日,暴雨洪涝发生于,抚顺
21日,暴雨洪涝造成了损失,人
8月16日,暴雨洪涝发生于,辽宁省
8月16日,暴雨洪涝发生于,抚顺市
8月16日,暴雨洪涝发生于,抚顺
8月16日,暴雨洪涝造成了损失,人
23时,暴雨洪涝发生于,辽宁省
23时,暴雨洪涝发生于,抚顺市
23时,暴雨洪涝发生于,抚顺
23时,暴雨洪涝造成了损失,人
抚顺,暴雨洪涝造成了损失,人
辽宁省,暴雨洪涝造成了损失,人
清原县,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,人
目前,暴雨洪涝发生于,抚顺
目前,暴雨洪涝发生于,辽宁省
目前,暴雨洪涝发生于,清原县
目前,暴雨洪涝发生于,抚顺市
目前,暴雨洪涝造成了损失,人
辽宁省,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,人
南口前镇,暴雨洪涝造成了损失,人
抚顺,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,公路
抚顺市,暴雨洪涝造成了损失,工矿企业
清原,暴雨洪涝造成了损失,人
清原,暴雨洪涝造成了损失,公路
清原,暴雨洪涝造成了损失,工矿企业
南口前镇,暴雨洪涝造成了损失,人
南口前镇,暴雨洪涝造成了损失,公路
南口前镇,暴雨洪涝造成了损失,工矿企业
辽宁省,暴雨洪涝造成了损失,人
辽宁省,暴雨洪涝造成了损失,公路
辽宁省,暴雨洪涝造成了损失,工矿企业
抚顺县,暴雨洪涝造成了损失,人
抚顺县,暴雨洪涝造成了损失,公路
抚顺县,暴雨洪涝造成了损失,工矿企业
新宾县,暴雨洪涝造成了损失,人
新宾县,暴雨洪涝造成了损失,公路
新宾县,暴雨洪涝造成了损失,工矿企业
顺城区,暴雨洪涝造成了损失,人
顺城区,暴雨洪涝造成了损失,公路
顺城区,暴雨洪涝造成了损失,工矿企业
东洲区,暴雨洪涝造成了损失,人
东洲区,暴雨洪涝造成了损失,公路
东洲区,暴雨洪涝造成了损失,工矿企业
8月15号,暴雨洪涝发生于,抚顺市
8月15号,暴雨洪涝发生于,清原
8月15号,暴雨洪涝发生于,南口前镇
8月15号,暴雨洪涝发生于,辽宁省
8月15号,暴雨洪涝发生于,抚顺县
8月15号,暴雨洪涝发生于,新宾县
8月15号,暴雨洪涝发生于,顺城区
8月15号,暴雨洪涝发生于,东洲区
8月15号,暴雨洪涝造成了损失,人
8月15号,暴雨洪涝造成了损失,公路
8月15号,暴雨洪涝造成了损失,工矿企业
17号,暴雨洪涝发生于,抚顺市
17号,暴雨洪涝发生于,清原
17号,暴雨洪涝发生于,南口前镇
17号,暴雨洪涝发生于,辽宁省
17号,暴雨洪涝发生于,抚顺县
17号,暴雨洪涝发生于,新宾县
17号,暴雨洪涝发生于,顺城区
17号,暴雨洪涝发生于,东洲区
17号,暴雨洪涝造成了损失,人
17号,暴雨洪涝造成了损失,公路
17号,暴雨洪涝造成了损失,工矿企业
目前,暴雨洪涝发生于,抚顺市
目前,暴雨洪涝发生于,清原
目前,暴雨洪涝发生于,南口前镇
目前,暴雨洪涝发生于,辽宁省
目前,暴雨洪涝发生于,抚顺县
目前,暴雨洪涝发生于,新宾县
目前,暴雨洪涝发生于,顺城区
目前,暴雨洪涝发生于,东洲区
目前,暴雨洪涝造成了损失,人
目前,暴雨洪涝造成了损失,公路
目前,暴雨洪涝造成了损失,工矿企业
辽宁省,暴雨洪涝造成了损失,人
辽宁省,暴雨洪涝造成了损失,房屋
辽宁省,暴雨洪涝造成了损失,农作物
抚顺市,暴雨洪涝造成了损失,人
抚顺市,暴雨洪涝造成了损失,房屋
抚顺市,暴雨洪涝造成了损失,农作物
清原县,暴雨洪涝造成了损失,人
清原县,暴雨洪涝造成了损失,房屋
清原县,暴雨洪涝造成了损失,农作物
辽宁,暴雨洪涝造成了损失,人
辽宁,暴雨洪涝造成了损失,房屋
辽宁,暴雨洪涝造成了损失,农作物
抚顺,暴雨洪涝造成了损失,人
抚顺,暴雨洪涝造成了损失,房屋
抚顺,暴雨洪涝造成了损失,农作物
8月8日,暴雨洪涝发生于,辽宁省
8月8日,暴雨洪涝发生于,抚顺市
8月8日,暴雨洪涝发生于,清原县
8月8日,暴雨洪涝发生于,辽宁
8月8日,暴雨洪涝发生于,抚顺
8月8日,暴雨洪涝造成了损失,人
8月8日,暴雨洪涝造成了损失,房屋
8月8日,暴雨洪涝造成了损失,农作物
17日,暴雨洪涝发生于,辽宁省
17日,暴雨洪涝发生于,抚顺市
17日,暴雨洪涝发生于,清原县
17日,暴雨洪涝发生于,辽宁
17日,暴雨洪涝发生于,抚顺
17日,暴雨洪涝造成了损失,人
17日,暴雨洪涝造成了损失,房屋
17日,暴雨洪涝造成了损失,农作物
贵州,暴雨洪涝造成了损失,人
贵州,暴雨洪涝造成了损失,农作物
贵州,暴雨洪涝造成了损失,民房
贵州省,暴雨洪涝造成了损失,人
贵州省,暴雨洪涝造成了损失,农作物
贵州省,暴雨洪涝造成了损失,民房
望谟县,暴雨洪涝造成了损失,人
望谟县,暴雨洪涝造成了损失,农作物
望谟县,暴雨洪涝造成了损失,民房
罗甸县,暴雨洪涝造成了损失,人
罗甸县,暴雨洪涝造成了损失,农作物
罗甸县,暴雨洪涝造成了损失,民房
湄潭县,暴雨洪涝造成了损失,人
湄潭县,暴雨洪涝造成了损失,农作物
湄潭县,暴雨洪涝造成了损失,民房
黔西县,暴雨洪涝造成了损失,人
黔西县,暴雨洪涝造成了损失,农作物
黔西县,暴雨洪涝造成了损失,民房
9日8时,暴雨洪涝发生于,贵州
9日8时,暴雨洪涝发生于,贵州省
9日8时,暴雨洪涝发生于,望谟县
9日8时,暴雨洪涝发生于,罗甸县
9日8时,暴雨洪涝发生于,湄潭县
9日8时,暴雨洪涝发生于,黔西县
9日8时,暴雨洪涝造成了损失,人
9日8时,暴雨洪涝造成了损失,农作物
9日8时,暴雨洪涝造成了损失,民房
10日,暴雨洪涝发生于,贵州
10日,暴雨洪涝发生于,贵州省
10日,暴雨洪涝发生于,望谟县
10日,暴雨洪涝发生于,罗甸县
10日,暴雨洪涝发生于,湄潭县
10日,暴雨洪涝发生于,黔西县
10日,暴雨洪涝造成了损失,人
10日,暴雨洪涝造成了损失,农作物
10日,暴雨洪涝造成了损失,民房
6月3日,暴雨洪涝发生于,贵州
6月3日,暴雨洪涝发生于,贵州省
6月3日,暴雨洪涝发生于,望谟县
6月3日,暴雨洪涝发生于,罗甸县
6月3日,暴雨洪涝发生于,湄潭县
6月3日,暴雨洪涝发生于,黔西县
6月3日,暴雨洪涝造成了损失,人
6月3日,暴雨洪涝造成了损失,农作物
6月3日,暴雨洪涝造成了损失,民房
广西,暴雨洪涝造成了损失,人
广西,暴雨洪涝造成了损失,农作物
广西,暴雨洪涝造成了损失,农房
柳州,暴雨洪涝造成了损失,人
柳州,暴雨洪涝造成了损失,农作物
柳州,暴雨洪涝造成了损失,农房
桂林,暴雨洪涝造成了损失,人
桂林,暴雨洪涝造成了损失,农作物
桂林,暴雨洪涝造成了损失,农房
广西壮族自治区,暴雨洪涝造成了损失,人
广西壮族自治区,暴雨洪涝造成了损失,农作物
广西壮族自治区,暴雨洪涝造成了损失,农房
田阳,暴雨洪涝造成了损失,人
田阳,暴雨洪涝造成了损失,农作物
田阳,暴雨洪涝造成了损失,农房
田东,暴雨洪涝造成了损失,人
田东,暴雨洪涝造成了损失,农作物
田东,暴雨洪涝造成了损失,农房
平果,暴雨洪涝造成了损失,人
平果,暴雨洪涝造成了损失,农作物
平果,暴雨洪涝造成了损失,农房
德保,暴雨洪涝造成了损失,人
德保,暴雨洪涝造成了损失,农作物
德保,暴雨洪涝造成了损失,农房
乐业,暴雨洪涝造成了损失,人
乐业,暴雨洪涝造成了损失,农作物
乐业,暴雨洪涝造成了损失,农房
柳州市,暴雨洪涝造成了损失,人
柳州市,暴雨洪涝造成了损失,农作物
柳州市,暴雨洪涝造成了损失,农房
桂林市,暴雨洪涝造成了损失,人
桂林市,暴雨洪涝造成了损失,农作物
桂林市,暴雨洪涝造成了损失,农房
灵川,暴雨洪涝造成了损失,人
灵川,暴雨洪涝造成了损失,农作物
灵川,暴雨洪涝造成了损失,农房
17日,暴雨洪涝发生于,广西
17日,暴雨洪涝发生于,柳州
17日,暴雨洪涝发生于,桂林
17日,暴雨洪涝发生于,广西壮族自治区
17日,暴雨洪涝发生于,田阳
17日,暴雨洪涝发生于,田东
17日,暴雨洪涝发生于,平果
17日,暴雨洪涝发生于,德保
17日,暴雨洪涝发生于,乐业
17日,暴雨洪涝发生于,柳州市
17日,暴雨洪涝发生于,桂林市
17日,暴雨洪涝发生于,灵川
17日,暴雨洪涝造成了损失,人
17日,暴雨洪涝造成了损失,农作物
17日,暴雨洪涝造成了损失,农房
6月17日,暴雨洪涝发生于,广西
6月17日,暴雨洪涝发生于,柳州
6月17日,暴雨洪涝发生于,桂林
6月17日,暴雨洪涝发生于,广西壮族自治区
6月17日,暴雨洪涝发生于,田阳
6月17日,暴雨洪涝发生于,田东
6月17日,暴雨洪涝发生于,平果
6月17日,暴雨洪涝发生于,德保
6月17日,暴雨洪涝发生于,乐业
6月17日,暴雨洪涝发生于,柳州市
6月17日,暴雨洪涝发生于,桂林市
6月17日,暴雨洪涝发生于,灵川
6月17日,暴雨洪涝造成了损失,人
6月17日,暴雨洪涝造成了损失,农作物
6月17日,暴雨洪涝造成了损失,农房
6月18日,暴雨洪涝发生于,广西
6月18日,暴雨洪涝发生于,柳州
6月18日,暴雨洪涝发生于,桂林
6月18日,暴雨洪涝发生于,广西壮族自治区
6月18日,暴雨洪涝发生于,田阳
6月18日,暴雨洪涝发生于,田东
6月18日,暴雨洪涝发生于,平果
6月18日,暴雨洪涝发生于,德保
6月18日,暴雨洪涝发生于,乐业
6月18日,暴雨洪涝发生于,柳州市
6月18日,暴雨洪涝发生于,桂林市
6月18日,暴雨洪涝发生于,灵川
6月18日,暴雨洪涝造成了损失,人
6月18日,暴雨洪涝造成了损失,农作物
6月18日,暴雨洪涝造成了损失,农房
江西,暴雨洪涝造成了损失,人
江西,暴雨洪涝造成了损失,农作物
江西,暴雨洪涝造成了损失,房屋
江西,暴雨洪涝造成了损失,群众
江西省,暴雨洪涝造成了损失,人
江西省,暴雨洪涝造成了损失,农作物
江西省,暴雨洪涝造成了损失,房屋
江西省,暴雨洪涝造成了损失,群众
上饶,暴雨洪涝造成了损失,人
上饶,暴雨洪涝造成了损失,农作物
上饶,暴雨洪涝造成了损失,房屋
上饶,暴雨洪涝造成了损失,群众
市区,暴雨洪涝造成了损失,人
市区,暴雨洪涝造成了损失,农作物
市区,暴雨洪涝造成了损失,房屋
市区,暴雨洪涝造成了损失,群众
鄱阳,暴雨洪涝造成了损失,人
鄱阳,暴雨洪涝造成了损失,农作物
鄱阳,暴雨洪涝造成了损失,房屋
鄱阳,暴雨洪涝造成了损失,群众
婺源,暴雨洪涝造成了损失,人
婺源,暴雨洪涝造成了损失,农作物
婺源,暴雨洪涝造成了损失,房屋
婺源,暴雨洪涝造成了损失,群众
万年县,暴雨洪涝造成了损失,人
万年县,暴雨洪涝造成了损失,农作物
万年县,暴雨洪涝造成了损失,房屋
万年县,暴雨洪涝造成了损失,群众
中洲圩,暴雨洪涝造成了损失,人
中洲圩,暴雨洪涝造成了损失,农作物
中洲圩,暴雨洪涝造成了损失,房屋
中洲圩,暴雨洪涝造成了损失,群众
10日,暴雨洪涝发生于,江西
10日,暴雨洪涝发生于,江西省
10日,暴雨洪涝发生于,上饶
10日,暴雨洪涝发生于,市区
10日,暴雨洪涝发生于,鄱阳
10日,暴雨洪涝发生于,婺源
10日,暴雨洪涝发生于,万年县
10日,暴雨洪涝发生于,中洲圩
10日,暴雨洪涝造成了损失,人
10日,暴雨洪涝造成了损失,农作物
10日,暴雨洪涝造成了损失,房屋
10日,暴雨洪涝造成了损失,群众
7月5日,暴雨洪涝发生于,江西
7月5日,暴雨洪涝发生于,江西省
7月5日,暴雨洪涝发生于,上饶
7月5日,暴雨洪涝发生于,市区
7月5日,暴雨洪涝发生于,鄱阳
7月5日,暴雨洪涝发生于,婺源
7月5日,暴雨洪涝发生于,万年县
7月5日,暴雨洪涝发生于,中洲圩
7月5日,暴雨洪涝造成了损失,人
7月5日,暴雨洪涝造成了损失,农作物
7月5日,暴雨洪涝造成了损失,房屋
7月5日,暴雨洪涝造成了损失,群众
江西,暴雨洪涝造成了损失,人
江西,暴雨洪涝造成了损失,房屋
江西省,暴雨洪涝造成了损失,人
江西省,暴雨洪涝造成了损失,房屋
景德镇,暴雨洪涝造成了损失,人
景德镇,暴雨洪涝造成了损失,房屋
大英县,暴雨洪涝造成了损失,人
大英县,暴雨洪涝造成了损失,房屋
上饶,暴雨洪涝造成了损失,人
上饶,暴雨洪涝造成了损失,房屋
4月19日,暴雨洪涝发生于,江西
4月19日,暴雨洪涝发生于,江西省
4月19日,暴雨洪涝发生于,景德镇
4月19日,暴雨洪涝发生于,大英县
4月19日,暴雨洪涝发生于,上饶
4月19日,暴雨洪涝造成了损失,人
4月19日,暴雨洪涝造成了损失,房屋
今,暴雨洪涝发生于,江西
今,暴雨洪涝发生于,江西省
今,暴雨洪涝发生于,景德镇
今,暴雨洪涝发生于,大英县
今,暴雨洪涝发生于,上饶
今,暴雨洪涝造成了损失,人
今,暴雨洪涝造成了损失,房屋
广东,暴雨洪涝造成了损失,人
广东,暴雨洪涝造成了损失,房屋
广东,暴雨洪涝造成了损失,农作物
广东,暴雨洪涝造成了损失,交通
广东,暴雨洪涝造成了损失,群众
辽宁,暴雨洪涝造成了损失,人
辽宁,暴雨洪涝造成了损失,房屋
辽宁,暴雨洪涝造成了损失,农作物
辽宁,暴雨洪涝造成了损失,交通
辽宁,暴雨洪涝造成了损失,群众
吉林,暴雨洪涝造成了损失,人
吉林,暴雨洪涝造成了损失,房屋
吉林,暴雨洪涝造成了损失,农作物
吉林,暴雨洪涝造成了损失,交通
吉林,暴雨洪涝造成了损失,群众
黑龙江,暴雨洪涝造成了损失,人
黑龙江,暴雨洪涝造成了损失,房屋
黑龙江,暴雨洪涝造成了损失,农作物
黑龙江,暴雨洪涝造成了损失,交通
黑龙江,暴雨洪涝造成了损失,群众
吉林省,暴雨洪涝造成了损失,人
吉林省,暴雨洪涝造成了损失,房屋
吉林省,暴雨洪涝造成了损失,农作物
吉林省,暴雨洪涝造成了损失,交通
吉林省,暴雨洪涝造成了损失,群众
抚顺,暴雨洪涝造成了损失,人
抚顺,暴雨洪涝造成了损失,房屋
抚顺,暴雨洪涝造成了损失,农作物
抚顺,暴雨洪涝造成了损失,交通
抚顺,暴雨洪涝造成了损失,群众
辽阳,暴雨洪涝造成了损失,人
辽阳,暴雨洪涝造成了损失,房屋
辽阳,暴雨洪涝造成了损失,农作物
辽阳,暴雨洪涝造成了损失,交通
辽阳,暴雨洪涝造成了损失,群众
铁岭,暴雨洪涝造成了损失,人
铁岭,暴雨洪涝造成了损失,房屋
铁岭,暴雨洪涝造成了损失,农作物
铁岭,暴雨洪涝造成了损失,交通
铁岭,暴雨洪涝造成了损失,群众
锦州,暴雨洪涝造成了损失,人
锦州,暴雨洪涝造成了损失,房屋
锦州,暴雨洪涝造成了损失,农作物
锦州,暴雨洪涝造成了损失,交通
锦州,暴雨洪涝造成了损失,群众
鞍山,暴雨洪涝造成了损失,人
鞍山,暴雨洪涝造成了损失,房屋
鞍山,暴雨洪涝造成了损失,农作物
鞍山,暴雨洪涝造成了损失,交通
鞍山,暴雨洪涝造成了损失,群众
黑龙江省,暴雨洪涝造成了损失,人
黑龙江省,暴雨洪涝造成了损失,房屋
黑龙江省,暴雨洪涝造成了损失,农作物
黑龙江省,暴雨洪涝造成了损失,交通
黑龙江省,暴雨洪涝造成了损失,群众
龙门,暴雨洪涝造成了损失,人
龙门,暴雨洪涝造成了损失,房屋
龙门,暴雨洪涝造成了损失,农作物
龙门,暴雨洪涝造成了损失,交通
龙门,暴雨洪涝造成了损失,群众
练江,暴雨洪涝造成了损失,人
练江,暴雨洪涝造成了损失,房屋
练江,暴雨洪涝造成了损失,农作物
